title,price,published,acreage,address,latitude,longitude
"Phòng trọ thoáng mát, an ninh, tự do tại 74/1 Nguyễn Quý Anh - Tân Phú",4.0,12/05/2022,16.0,"74/1 Đường Nguyễn Quý Anh, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.8010024,106.6270563
Phòng Trọ Giá Tốt có Ban Công Full Nội Thất ở Tân Kỳ Tân Quý,4.0,13/05/2022,25.0,"Đường Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.800773224000068,106.62567419000004
"Phòng Mới Xây 100% Giá Tốt, Full Nội Thất Ở Tân Kỳ Tân Quý",3.7,21/05/2022,25.0,"Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.8031733,106.6308522
"Phòng cho thuê 26/42 Tân Sơn Nhì, P. TSN, Q. Tân Phú có thang máy, máy giặt giá chỉ: 1.7 tr/th",1.7000000000000002,22/05/2022,14.0,"26/42 Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.7996865,106.6321922
"PHÒNG CHO THUÊ 26/42 TÂN SƠN NHÌ, P.TSN, Q.TÂN PHÚ – CÓ GIƯỜNG, THANG MÁY, MÁY GIẶT – GIÁ CHỈ: 2.2 TRIỆU",2.2,30/04/2022,16.0,"26/42 Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.7954823,106.6299593
Phòng mới xây - Full nội thất - Bancol ngay Tân Sơn Nhì,3.7,19/05/2022,25.0,"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.798494957593638,106.63170855157367
"Cho thuê phòng 26/42 Tân Sơn Nhì, P.TSN, Q.Tân Phú – Có Giường Thang Máy, Máy Giặt miễn phí – Giá Chỉ: 2.2 Triệu",2.2,30/04/2022,16.0,"26/42 Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.7995746,106.6316104
"Cho thuê phòng đẹp- có gác lững - 26/42 Tân Sơn Nhì, Q.TP, DT: 20m2 (Có Thang Máy - Máy Giặt)",2.5,09/06/2022,20.0,"26/42 Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.7996865,106.6321922
Phòng Full Nội Sạch - Thoáng Thất Tân Sơn Nhì,3.7,24/05/2022,24.0,"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.798494957593638,106.63170855157367
"Phòng trọ mới xây chất lượng ' giá sinh viên' - số lượng có hạn cho khu vực Tân Phú, Q 6, Bình Tân, Q 11.",3.1,13/04/2022,22.0,"Đường Tô Hiệu, Phường Hiệp Tân, Quận Tân Phú, Hồ Chí Minh",10.767027316935808,106.62698045631862
Phòng trọ cao cấp đường trường chinh ngay trung tâm Tân bình tân phú,3.0,26/05/2022,25.0,"581/23 Đường Trường Chinh, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.801972016000036,106.63586151900006
"Phòng Trọ Full Nội Thất Ngay Tô Hiệu - Hòa Bình, Mới Xây 100%",3.1,13/04/2022,20.0,"Đường Tô Hiệu, Phường Hiệp Tân, Quận Tân Phú, Hồ Chí Minh",10.767027316935808,106.62698045631862
Phòng trọ mới xây giá rẻ Đường Độc Lập,2.0,29/05/2022,20.0,"Đường Độc Lập, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.7937017,106.6260049
"Phòng Mới 100% Có GÁc, BAn Công tại 118 Tô Hiệu, Phường Hiệp Tân, Quận Tân Phú, Hồ Chí Minh",3.1,16/04/2022,30.0,"118 Tô Hiệu, Phường Hiệp Tân, Quận Tân Phú, Hồ Chí Minh",10.76897406300003,106.62707257900007
Duplex Ban Công Mới 100% Gần Đầm Sen. Full Nội Thất,3.5,15/04/2022,25.0,"Đường Tô Hiệu, Phường Hiệp Tân, Quận Tân Phú, Hồ Chí Minh",10.767027316935808,106.62698045631862
"Phòng Đẹp có Máy Lạnh - 26/42 Tân Sơn Nhì, P. TSN, Q. Tân Phú (Có Giường, Máy Giặt, Thang Máy)",2.3,03/07/2022,16.0,"26/42 Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.7954823,106.6299593
"Phòng cho thuê có GÁC LỬNG SIÊU ĐẸP 26/42 Tân Sơn Nhì, P.TSN, Q.Tân Phú – Có Thang Máy, Máy Giặt miễn phí.",2.7,28/06/2022,20.0,"26/42 Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.7996865,106.6321922
"Cho Thuê Phòng Gác Lửng Đẹp, Mới Tinh Có Máy Lạnh + 2 Cửa Sổ Đường Tân Sơn Nhì",4.4,17/06/2022,27.0,"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.798494957593638,106.63170855157367
Cho thuê phòng trọ gần trường Đh Công Nghiệp Thực Phẩm quận Tân Phú,2.8,21/06/2022,25.0,"229/43/1g Đường Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.801914435499942,106.62939241599722
Khai Trương Phòng Mới Xây - Thoáng Mát Ngay Vườn Lài - Lũy Bán Bích,3.7,27/06/2022,25.0,"Đường Lũy Bán Bích, Phường Tân Thành, Quận Tân Phú, Hồ Chí Minh",10.7908254,106.6374059
"Căn Hộ tiện nghi, thoáng ngay Tân Sơn Nhì gần Trường Chinh đầu Nguyễn Cửu Đàm",4.5,28/06/2022,25.0,"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.798494957593638,106.63170855157367
"CĂN HỘ 40M2 - 1PN, 1PK, - GIẢM GIÁ SÂU 26/42 TÂN SƠN NHÌ, Q.TÂN PHÚ (CÓ THANG MÁY - GIẢM GIÁ SỐC)",3.5,27/06/2022,30.0,"26/42 Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.7954823,106.6299593
Khai Trương Phòng Trọ Full Nội Thất-Ban Công-Giá rẻ-Mới xây ngay Gò Dầu - Tân Sơn Nhì,3.5,26/06/2022,30.0,"Đường Gò Dầu, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.79572582700007,106.62928694400006
"Trống 1 Phòng Ban Công, Siêu Thoáng Mát Đường Tân Sơn Nhì",3.7,19/07/2022,25.0,"Đường Tân Sơn Nhì, Phường Tân Thành, Quận Tân Phú, Hồ Chí Minh",10.793295519000026,106.62851033000004
Phòng trọ gác lững có điều hòa mới xây 100%,3.5,09/07/2022,22.0,"Phố Lê Trọng Tấn, Phường Tân Thành, Quận Tân Phú, Hồ Chí Minh",10.807976256000074,106.61916767800005
KHAI TRƯƠNG STUDIO XỊN- BAN CÔNG FULL NỘI THẤT MỚI 100% ngay VƯỜN LÀI,4.0,19/07/2022,30.0,"Đường Phan Đình Phùng, Phường Tân Thành, Quận Tân Phú, Hồ Chí Minh",10.790341398834233,106.63077268579653
"Phòng Trọ Cao Cấp - Giá Sinh Viên - Gần Văn Hiến, Hồng Bàng, CNTP, CNTT - HỖ TRỢ CỌC !",5.0,13/07/2022,30.0,"Vườn Lài, Phường Tân Thành, Quận Tân Phú, Hồ Chí Minh",10.788113230698524,106.63042013063156
Cho thuê Studio mới xây full nội thất view ban công ngay Lũy Bán Bích,6.0,14/07/2022,35.0,"Ích Thiện, Phường Tân Thành, Quận Tân Phú, Hồ Chí Minh",10.791817247622426,106.63587236991978
Phòng Full nội thất-Ban Công-30m2-An Ninh-Mới 100% Luỹ Bán Bích - Vườn Lài,3.9,19/07/2022,30.0,"Đường Vườn Lài, Phường Tân Thành, Quận Tân Phú, Hồ Chí Minh",10.788113230698524,106.63042013063156
"Khai Trương CHDV mới xây 100%, Bancol, Full NT tại Vườn Lài, Lũy Bán Bích. Giá chỉ Từ 4.000.000",4.0,19/07/2022,35.0,"Đường Phan Đình Phùng, Phường Tân Thành, Quận Tân Phú, Hồ Chí Minh",10.790341398834233,106.63077268579653
"Phòng cho thuê mới , sạch sẽ ngay Trương Vĩnh Ký",4.3,12/07/2022,25.0,"Trương Vĩnh Ký, Phường Tân Thành, Quận Tân Phú, Hồ Chí Minh",10.793817637084924,106.63355247796734
Phòng mới Full nội thất chỉ từ 3x tại Vườn Lài,3.8,26/07/2022,25.0,"Đường Vườn Lài, Phường Tân Thành, Quận Tân Phú, Hồ Chí Minh",10.788113230698524,106.63042013063156
PHÒNG TRỌ SINH VIÊN GIÁP TÂN PHÚ,3.0,25/07/2022,30.0,"Đường Trường Chinh, Phường Tân Thành, Quận Tân Phú, Hồ Chí Minh",10.804866375000074,106.63534476800004
Phòng Trọ Full Nội Thất Giáp Âu Cơ,4.5,26/07/2022,30.0,"Âu Cơ, Phường Tân Thành, Quận Tân Phú, Hồ Chí Minh",10.787941693027555,106.6408924106699
Phòng Full nội thất-Ban công-An ninh- Thoáng Luỹ Bán Bích-Âu Cơ,3.8,03/08/2022,25.0,"Đường Lũy Bán Bích, Phường Tân Thành, Quận Tân Phú, Hồ Chí Minh",10.7908254,106.6374059
Khai trương siêu dự án mới ngay Đại Học Văn Hiến độc quyền,4.7,01/08/2022,25.0,"Đường Âu Cơ, Phường Tân Thành, Quận Tân Phú, Hồ Chí Minh",10.7911377,106.6398347
"Phòng Ban Công Mới, Siêu Rộng Ngay Tân Sơn Nhì, Tân Phú",4.5,04/07/2022,28.0,"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.798494957593638,106.63170855157367
"Trống phòng siêu phẩm ban công giá hấp dẫn ngay Tân Sơn Nhì, Tân Phú",4.5,04/07/2022,32.0,"84/86 Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.8016907,106.633548
KTX Sinh viên gần HUFI ĐH VĂN HIẾN Âu Cơ,1.5,09/07/2022,20.0,"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.798494957593638,106.63170855157367
Cho thuê KTX Cao Cấp Cạnh Trường HUFI Đại học công nghiệp thực phẩm,0.9500000000000001,2 ngày trước,53.0,"Nguyễn Cửu Đàm, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.799502478552402,106.62961942528185
"Phòng mới sạch sẽ , đẹp full nội thất ngay Tân Sơn Nhì",4.5,14/07/2022,30.0,"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.798494957593638,106.63170855157367
"PHÒNG Có Gác Lửng, Có Máy Lạnh, có Nội Thất - 26/42 TÂN SƠN NHÌ,Q.TÂN PHÚ – CÓ THANG MÁY, MÁY GIẶT",2.5,27/07/2022,20.0,"26/42 Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.7996865,106.6321922
"Cho thuê phòng trọ 15m2 tại 55 Tân Kỳ Tân Qúy, phường Tân Sơn Nhì, quận Tân Phú",1.8,20/07/2022,15.0,"55 Đường Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.803697040000031,106.63503962400006
Cho thuê phòng trọ khu vực quận Tân Phú,2.0,19/07/2022,16.0,"303/41 Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.7967152,106.6307753
Phòng Đẹp có Gác Lửng - 26/42 Tân Sơn Nhì Q.Tân Phú (Có Thang Máy - Máy Giặt miễn phí),2.7,03/08/2022,20.0,"26/42 Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.7995746,106.6316104
"[ KTX cao cấp chỉ với giá 950k ] đầy đủ tiện nghi tại 85/8 Đường Nguyễn Cửu Đàm, Tân Phú",0.9500000000000001,2 ngày trước,50.0,"85/8 Đường Nguyễn Cửu Đàm, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.799211981000042,106.62925829000005
"Căn hộ mini giảm sâu đẹp có View Ban Công 1PN, 1PK, 26/42 Tân Sơn Nhì, Tân Phú (có tiện nghi)",4.0,22/07/2022,30.0,"26/42 Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.7996865,106.6321922
"Cho thuê phòng trọ nhỏ xinh, không gian yên tĩnh, giá cả hợp lý",1.6,17/11/2016,20.0,"Lý Thường Kiệt, Phường 2, Quận 11, Hồ Chí Minh",10.7652779,106.6728466
"Cho thuê phòng Ký túc xá, giường tầng, giờ giấc tự do, giá cả hợp lý: chỉ có 400K/tháng",0.4,17/11/2016,30.0,"Lý Thường Kiệt, Phường 2, Quận 11, Hồ Chí Minh",10.7674134,106.6589754
"KÝ TÚC XÁ TƯ NHÂN CAO CẤP, CHỈ CÓ 500K/K",0.4,17/11/2016,30.0,"Phố Lý Thường Kiệt, Phường 2, Quận 11, Hồ Chí Minh",10.7652779,106.6728466
Phòng trọ văn minh Khôi Uyên house Tân Phú,3.3,6 giờ trước,18.0,"985/36/2A Đường Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.800871807000021,106.63538563700007
"Phòng trọ giá rẻ tại đường Minh Phụng, quận 11",1.2,17/04/2018,12.0,"Đường Minh Phụng, Phường 2, Quận 11, Hồ Chí Minh",10.755460213999884,106.64338235849706
"Phòng trọ giá rẻ Quận 11, giá 1tr8 mới xây giời giấc tự do",2.0,03/06/2017,12.0,"Thái Phiên, Phường 2, Quận 11, Hồ Chí Minh",10.75789399100006,106.64577259400005
Phòng cho thuê Q.11 chính chủ,2.5,30/03/2019,18.0,"34 Đường Phú Thọ, Phường 2, Quận 11, Hồ Chí Minh",10.755167468000025,106.64192287900005
CHO THUÊ PHÒNG TRỌ QUẬN 11 - ĐƯỜNG 3 THÁNG 2,2.3,23/04/2019,12.0,"134/11, Đường 3/2, Phường 2, Quận 11, Hồ Chí Minh",10.7551212,106.6448482
CHO THUÊ PHÒNG TRỌ QUẬN 11 - ĐƯỜNG 3/2 - GIÁ RẺ,2.5,27/06/2019,12.0,"1340/11, Đường 3/2, Phường 2, Quận 11, Hồ Chí Minh",10.757175,106.646769
Phòng trọ giá rẻ- trung tâm Quận 11,2.3,04/03/2020,15.0,"157/8/18 Đường Hàn Hải Nguyên, Phường 2, Quận 11, Hồ Chí Minh",10.757708536000052,106.64669547100004
PHÒNG TRỌ TRONG NHÀ NGUYÊN CĂN QUẬN 11,3.0,08/05/2020,20.0,"Đường Minh Phụng, Phường 2, Quận 11, Hồ Chí Minh",10.755460213999884,106.64338235849706
"PHÒNG TRỌ RẤT ĐẸP: MÁY LẠNH + TỦ LẠNH, MÁY GIẶT, GÁC LỬNG + BẾP,.......GẦN AEON MALL",2.4,Hôm nay,25.0,"58/25 Đường Hoa Bằng, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",10.797471079000047,106.62812507500007
"Cho thuê phòng trọ, nhà trọ ngay trung tâm quận 11, giá rẻ",2.3,08/06/2020,15.0,"Đường Hàn Hải Nguyên, Phường 2, Quận 11, Hồ Chí Minh",10.75815990500007,106.64645844900008
"CHO THUÊ PHÒNG TRỌ QUẬN 11, ĐƯỜNG 3/2",2.5,14/10/2020,12.0,"1340/11 Đường số 3/2, Phường 2, Quận 11, Hồ Chí Minh",10.757103,106.646761
Nhiều Phòng Trọ Cho Thuê Giá Tốt Q 11,2.2,22/08/2020,16.0,"1352 Đường số 3/2, Phường 2, Quận 11, Hồ Chí Minh",10.7569009,106.6460548
Flash sale: Phòng mới xây 100% full nội thất tại Minh Phụng - Hồng Bàng. Gọi/Zalo: 0947279978 Trung để được tư vấn,3.0,10/06/2021,25.0,"Minh Phụng, Phường 2, Quận 11, Hồ Chí Minh",10.755460213999884,106.64338235849706
"Cho thuê căn hộ mini 20m2 Q.11, view công viên",3.6,06/02/2022,20.0,"286/10B Đường Minh Phụng, Phường 2, Quận 11, Hồ Chí Minh",10.756375,106.6441059
Cho thuê phòng trọ 1 người chỉ cho nữ quận 11 16m2,2.0,18/10/2021,16.0,"Đường Thái Phiên, Phường 2, Quận 11, Hồ Chí Minh",10.75786258200003,106.64576783500007
"Phòng trọ cho thuê tại 100A Đường Phú Thọ, Phường 2, Quận 11 giá rẽ, sạch sẽ, an toàn",2.3,07/03/2022,20.0,"100A Đường Phú Thọ, Phường 2, Quận 11, Hồ Chí Minh",10.75768779300006,106.64175536500005
"Phòng trọ giá rẻ Thủ Đức ngay Giga Mall từ 4tr8, đầy đủ nội thất gần ngã tư Bình Triệu",5.5,22/07/2022,25.0,"40/5 Đường Phạm Văn Đồng, Phường Hiệp Bình Chánh, Quận Thủ Đức, Hồ Chí Minh",10.8694011,106.7634463
"Homestay 142 Võ Văn Ngân, Quận Thủ Đức đầy đủ trang thiết bị, cho thuê phòng Ký Túc Xá",1.2,01/11/2019,30.0,"142/10/2A Đường Võ Văn Ngân, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.8505063,106.7596263
"Phòng trọ cho thuê đường Dân Chủ, Phường Bình Thọ, Quận Thủ Đức",1.9,21/11/2019,16.0,"Đường số 1, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.8470999,106.7640832
"Phòng trọ cho thuê đường Dân Chủ, Quận Thủ Đức",2.5,15/08/2019,25.0,"Đường Dân Chủ, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.8442323,106.763533
Chính chủ cho thuê phòng trọ mini rộng 24m2 - đẹp ở TT Q.Thủ Đức. Không ở chung chủ.,3.3,18/10/2019,24.0,"Hẻm 142 đường Võ Văn Ngân, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.8505063,106.7596263
"phòng trọ số 7 đường 1 khu phố 2, Bình Thọ, Thủ Đức",1.8,05/05/2020,16.0,"7 Đường số 4, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.846611,106.764758
"CHO THUÊ PHÒNG SAU VINCOM THỦ ĐỨC, GẦN CHỢ BẮC NINH",2.6,05/08/2020,22.0,"37 Đường số 9, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.84645460300004,106.76203222500004
PHÒNG TRỌ MỚI - GIỜ TỰ DO - ANH NINH NGAY SAU VINCOM THỦ ĐỨC,3.7,17/08/2020,30.0,"66 Đường 9, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.84645460300004,106.76203222500004
"Phòng trọ SẠCH, ĐẸP, MỚI cho thuê đường Dân Chủ, Quận Thủ Đức (gần trường Sư Phạm Kỹ Thuật-HCM)",2.0,07/09/2020,30.0,"7 Đường Dân Chủ, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.8451187,106.7650125
Phòng trọ ngay tại Dân Chủ với nội thất cơ bản,3.6,30/11/2020,25.0,"Đường Dân Chủ, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.8442323,106.763533
"Phòng trọ MỚI, SẠCH ĐẸP cho NỮ thuê đường Dân Chủ, Quận Thủ Đức",2.3,30/11/2020,28.0,"7 Đường số 1, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.8477675,106.7644565
Cho thuê phòng trọ mới xây có ban công gần Vincom q9,4.0,15/11/2020,23.0,"Đường Dân Chủ, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.8442323,106.763533
Phòng trọ mới xây giá rẻ gần ngã 4 thủ đức,3.6,19/11/2020,25.0,"Đường Dân Chủ, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.8442323,106.763533
"Cho thuê phòng nhà đẹp mới xây, setup tiện nghi theo yêu cầu",3.0,13/03/2021,20.0,"Đường Chu Mạnh Trinh, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.8475998,106.7684055
"Còn trống vài phòng trọ cao cấp cuối đường Dân Chủ, Thủ Đức",3.5,28/12/2020,25.0,"Đường Dân Chủ, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.8442323,106.763533
Phòng chung cư mini mới 100% cách Vincom Thủ Đức 800m,3.8,06/05/2021,22.0,"7 Chu Manh Trinh, Thu Duc District Đường Chu Mạnh Trinh, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.8476093,106.7699661
"Full Nội Thất, bao trọn gói Ngay Khu công nghệ cao - ĐH FPT, GTVT KTX dành cho Nam",1.5,7 giờ trước,29.0,"Đường Hữu Nghị, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.847935297445245,106.77062889074679
Cho thuê phòng trọ khu an ninh ơ cùng khu với chủ nhà có lối đi riêng,2.0,12/06/2021,20.0,"Đường số 1, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.8470999,106.7640832
"Cho thuê phòng trọ diện tích 20m2 tại 1/15A Đường số 4, Phường Bình Thọ, Quận Thủ Đức",2.0,15/10/2021,20.0,"1/15A Đường số 4, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.846484,106.7649409
"Phòng có gác diện tích 20M2, máy lạnh giờ giấc tự do ngay ngã tư Thủ Đức",2.7,13/12/2021,20.0,"Đường số 11, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.849595070315571,106.76291656666673
"Ở GHÉP dạng Homestay Cao cấp bao trọn full tiện nghi Ngay gần ngã 4 Thủ Đức - ĐH SPKT, ĐH Ngân Hàng, Hutech",1.8,7 giờ trước,50.0,"Đường Lê Văn Chí, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.8515812,106.774621
"CHO THUÊ PHÒNG TRỌ GIÁ RẺ TIỆN NGHI ĐẶNG VĂN BI, THỦ ĐỨC",1.5,05/03/2016,25.0,"170/4A Đặng Văn Bi, P.Bình Thọ, Quận Thủ Đức",10.847292,106.760874
Không gian lí tưởng cho cặp vợ chồng son tại nhà trọ gần vincom Thủ Đức,1.9,03/04/2017,17.0,"11, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.844550305000041,106.76728778700004
"Tìm nữ ở ghép phòng dường Hàn Thuyên, P.Bình Thọ, Q.Thủ Đức, Tp.HCM",1.0,17/08/2016,20.0,"Hàn Thuyên, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.846609804349637,106.76930087669933
Cho thuê phòng tro khu vực an ninh yên tĩnh,1.5,14/03/2016,25.0,"Số 1/7 đường 4, Kp2, phường Bình Thọ, quận Thủ Đức",10.8399284,106.7633793
"Cần bạn nữ ở ghép ở 42/ Dân Chủ, P.Bình Thọ, Q.Thủ Đức",2.0,23/12/2016,25.0,"42/ Dân Chủ, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.8468968,106.7655654
"Cho thuê phòng tro khu vực an ninh yên tĩnh, sạch sẽ",1.5,02/04/2016,25.0,"SỐ 1/7 ĐG 4, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.8399284,106.7633793
"TÌM BẠN Ở GHÉP NGAY, TIỆN ĐI LẠI Ở THỦ ĐỨC",0.55,01/11/2016,20.0,"158 Võ Văn Ngân, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.8505063,106.7596263
Cho thuê phòng trọ Thủ Đức,1.6,20/05/2016,18.0,"24/4 Đặng Văn Bi, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.840603677000047,106.76570855200004
"Phòng trọ mới xây cao cấp gần Vincom Thủ Đúc ,giá 1,9tr/tháng",1.9,30/03/2017,17.0,"11, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.8430872,106.7763193
Cần tìm phòng trọ ở gần trường Cao Đẳng Xây Dựng,1.0,28/09/2018,25.0,"Đường 46, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.848752589000071,106.76869021200008
"Cần 1 bạn nữ ở ghép, gần CD công nghệ thủ đức",0.9,14/04/2017,20.0,"13, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.8501178,106.7605544
"Phòng Mới Xây Có Sẵn Máy Lạnh, Nằm Ngay Trung Tâm Thủ Đức. LH Hường 0985.830.896",3.5,05/04/2018,25.0,"66 Đường 9, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.8487747,106.763561
Tìm phòng trọ Ngã tư Thủ Đức,2.0,12/02/2018,20.0,"Đường Võ Văn Ngân, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.850538224000047,106.75917112600007
"NHÀ TRỌ Ở ĐƯỜNG DÂN CHỦ, QUẬN THỦ ĐỨC",1.8,29/06/2019,16.0,"Đường Dân Chủ, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.8442323,106.763533
"Phòng trọ cho thuê đường Dân Chủ- P.Bình Thọ, Q.Thủ Đức",1.8,04/09/2018,17.0,"Đường Dân Chủ, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.8442323,106.763533
Co phong tro cho thue khu an ninh yen tinh lien he chi Nga : 0906823022,1.7000000000000002,10/02/2019,20.0,"1/15A Đường 1, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.8501178,106.7605544
"Phòng trọ cho nữ trên đường Dân Chủ, Quận Thủ Đức, HCM",1.9,23/03/2019,20.0,"Đường Dân Chủ, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.8442323,106.763533
Tìm phòng trọ đi bộ tới trường Cao Đẳng Công Nghệ Thủ Đức khoảng 10p,2.0,12/08/2019,20.0,"Đường Võ Văn Ngân, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",10.8505248,106.7661253
Cho thuê lầu nguyên căn đường Ngô Chí Quốc,2.5,18/08/2017,70.0,"Đường Ngô Chí Quốc, Phường Bình Chiểu, Quận Thủ Đức, Hồ Chí Minh",10.8825488,106.7211209
CHO THUÊ PHÒNG TRỌ MỚI XÂY sạch sẽ thoáng mát ánh sáng ngập tràn.,1.8,07/11/2016,24.0,"Hem 68/7A Lê Thị Hoa, Phường Bình Chiểu, Quận Thủ Đức, Hồ Chí Minh",10.8791407,106.7452854
"Nhà trọ 1 tr/tháng, hẻm 989/19 P.Bình Chiểu, Thủ Đức",1.0,24/01/2016,23.0,"989/19 Tỉnh Lộ 43, P.Bình Chiểu, Quận Thủ Đức",10.8801645,106.7284454
Phòng cho thuê gần chợ Đầu Mối Nông Sản Thủ Đức,-1.0,16/02/2016,30.0,"56/3 đường Bình Chiểu, phường Bình Chểu, Q. Thủ Đức, TPHCM",10.8770074,106.7336579
"Cho thuê phòng trọ ở Thủ Đức, có thể dọn vào ở ngay",2.5,12/01/2019,28.0,"76/25 Đường Lê Thị Hoa, Phường Bình Chiểu, Quận Thủ Đức, Hồ Chí Minh",10.8759765,106.7395088
"Phòng trọ bình dân, giờ giấc tự do quận Thủ Đức khu nhà thờ Khiết Tâm",2.0,04/10/2017,20.0,"Đường 11, Phường Bình Chiểu, Quận Thủ Đức, Hồ Chí Minh",10.873304,106.7327329
PHÒNG CHO THUÊ - YÊN TĨNH - THOÁNG MÁT,3.0,15/03/2019,22.0,"Đường Ngô Chí Quốc, Phường Bình Chiểu, Quận Thủ Đức, Hồ Chí Minh",10.8825488,106.7211209
Phòng trọ mới xây - vào ở ngay,3.2,03/02/2020,32.0,"Đường Ngô Chí Quốc, Phường Bình Chiểu, Quận Thủ Đức, Hồ Chí Minh",10.895294324000076,106.71834481900004
